id,sender_trial_order,interpreter_trial_order,practice,sender,interpreter,n_tokens,show_tokens,n_axes,show_axes,show_imprints,n_bananas,n_scorpions,box0_content,box1_content,box2_content,box0_open_to_sender,box1_open_to_sender,box2_open_to_sender,box0_open_to_interpreter,box1_open_to_interpreter,box2_open_to_interpreter,imprint0,imprint1,imprint2,token0_x_coord,token0_y_coord,token0_z_coord,token1_x_coord,token1_y_coord,token1_z_coord,token2_x_coord,token2_y_coord,token2_z_coord,token0_box,token1_box,token2_box,axe0_box,axe1_box,axe2_box,response_time_sender,response_time_interpreter,sender_started,interpreter_started,sender_abandoned,interpreter_abandoned,sender_completed,interpreter_completed
5762,51,55,0,014,022,2,1,2,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,300.0,130.0,-7.34788079488412e-14,,,,1,2,,,,,5831,,2015-06-15 15:08:41.883973,,0,0,2015-06-15 15:08:53.592090,
5763,52,56,0,014,032,1,1,2,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,6709,,2015-06-15 15:08:57.730666,,0,0,2015-06-15 15:09:09.668029,
5764,53,64,0,014,026,1,1,1,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,3390,,2015-06-15 15:09:13.811038,,0,0,2015-06-15 15:09:22.745132,
5766,55,50,0,014,026,1,1,1,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,28860,,2015-06-15 15:09:42.855860,,0,0,2015-06-15 15:10:17.365998,
5767,56,52,0,014,035,1,1,2,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,3001,,2015-06-15 15:10:21.498956,,0,0,2015-06-15 15:10:29.567876,
5768,57,52,0,014,022,2,1,1,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,scorpion,banana,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,,,,3941,,2015-06-15 15:10:33.699345,,0,0,2015-06-15 15:10:43.575557,
5456,1,6,0,009,023,2,1,2,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,,,,36595,,2015-06-15 14:54:05.399117,,0,0,2015-06-15 14:54:47.818445,
5778,3,12,0,008,035,2,1,2,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,-259.807621135331,,,,2,1,,,,,5004,,2015-06-15 14:54:34.226021,,0,0,2015-06-15 14:54:45.261073,
5770,59,58,0,014,028,1,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,3228,,2015-06-15 15:10:59.637365,,0,0,2015-06-15 15:11:08.786438,
5779,4,6,0,008,032,1,1,2,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,3039,,2015-06-15 14:54:49.382000,,0,0,2015-06-15 14:54:57.719857,
5781,6,1,0,008,027,1,1,2,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,30839,,2015-06-15 14:55:15.030039,,0,0,2015-06-15 14:55:51.490136,
5782,7,8,0,008,034,1,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,17712,,2015-06-15 14:55:55.621759,,0,0,2015-06-15 14:56:19.127816,
5783,8,2,0,008,022,1,1,2,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,2938,,2015-06-15 14:56:23.235383,,0,0,2015-06-15 14:56:31.260458,
5785,10,5,0,008,024,2,1,1,1,1,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,,,,3858,,2015-06-15 14:56:51.018802,,0,0,2015-06-15 14:56:59.803306,
5786,11,16,0,008,027,1,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,4135,,2015-06-15 14:57:03.931727,,0,0,2015-06-15 14:57:13.969611,
5788,13,1,0,008,035,2,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,-259.807621135331,,,,2,1,,,,,5283,,2015-06-15 14:57:30.072178,,0,0,2015-06-15 14:57:41.056868,
5789,14,12,0,008,022,1,1,2,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,5772,,2015-06-15 14:57:45.180356,,0,0,2015-06-15 14:57:56.401092,
5790,15,13,0,008,036,2,1,2,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,2,0,,,,,4838,,2015-06-15 14:58:00.508199,,0,0,2015-06-15 14:58:11.120233,
5792,17,29,0,008,022,1,1,1,1,1,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,3152,,2015-06-15 14:58:28.045193,,0,0,2015-06-15 14:58:36.746867,
5793,18,32,0,008,033,1,1,2,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,2900,,2015-06-15 14:58:40.893523,,0,0,2015-06-15 14:58:49.130671,
5794,19,19,0,008,028,1,1,2,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,3535,,2015-06-15 14:58:53.502448,,0,0,2015-06-15 14:59:03.350816,
5796,21,20,0,008,023,2,1,1,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,,,,2660,,2015-06-15 14:59:21.466813,,0,0,2015-06-15 14:59:29.656693,
5797,22,31,0,008,023,2,1,1,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,,,,3464,,2015-06-15 14:59:33.786287,,0,0,2015-06-15 14:59:42.601833,
5798,23,29,0,008,030,1,1,2,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,2880,,2015-06-15 14:59:46.969206,,0,0,2015-06-15 14:59:55.636222,
5800,25,20,0,008,033,2,1,2,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,,,,2669,,2015-06-15 15:00:12.144341,,0,0,2015-06-15 15:00:20.304638,
5801,26,18,0,008,025,2,1,2,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,2,0,,,,,4469,,2015-06-15 15:00:24.419270,,0,0,2015-06-15 15:00:34.599749,
5803,28,32,0,008,025,1,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,3280,,2015-06-15 15:00:51.649169,,0,0,2015-06-15 15:01:00.509138,
5771,60,57,0,014,030,2,1,1,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,,,,2848,,2015-06-15 15:11:13.105613,,0,0,2015-06-15 15:11:21.213329,
5772,61,58,0,014,024,2,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,300.0,130.0,-7.34788079488412e-14,,,,1,2,,,,,9037,,2015-06-15 15:11:25.332332,,0,0,2015-06-15 15:11:40.128980,
5774,63,56,0,014,029,2,1,2,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,2,0,,,,,8283,,2015-06-15 15:11:59.907884,,0,0,2015-06-15 15:12:13.591056,
5775,64,53,0,014,027,2,1,2,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,,,,2942,,2015-06-15 15:12:17.738227,,0,0,2015-06-15 15:12:26.050073,
5905,2,16,0,007,025,2,1,1,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,,,,7637,,2015-06-15 14:54:40.286319,,0,0,2015-06-15 14:54:53.176627,
5906,3,1,0,007,028,2,1,2,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,,,,5620,,2015-06-15 14:54:57.521878,,0,0,2015-06-15 14:55:08.162450,
5907,4,15,0,007,025,1,1,1,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,6466,,2015-06-15 14:55:12.595927,,0,0,2015-06-15 14:55:24.434285,
5909,6,13,0,007,021,1,1,1,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,9617,,2015-06-15 14:55:49.793927,,0,0,2015-06-15 14:56:04.482773,
5910,7,4,0,007,024,1,1,2,1,1,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,5523,,2015-06-15 14:56:08.597291,,0,0,2015-06-15 14:56:19.490588,
5911,8,15,0,007,031,1,1,2,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,6516,,2015-06-15 14:56:23.612861,,0,0,2015-06-15 14:56:35.338120,
5913,10,16,0,007,021,2,1,1,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,-259.807621135331,-150.0,130.0,259.807621135332,,,,0,1,,,,,9324,,2015-06-15 14:56:57.960053,,0,0,2015-06-15 14:57:12.889996,
5914,11,3,0,007,025,2,1,2,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,0,2,,,,,7118,,2015-06-15 14:57:17.020446,,0,0,2015-06-15 14:57:29.828180,
5916,13,16,0,007,026,2,1,1,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,banana,scorpion,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,,,,13733,,2015-06-15 14:57:47.903296,,0,0,2015-06-15 14:58:07.084972,
5917,14,15,0,007,036,2,1,2,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,,,,8965,,2015-06-15 14:58:11.192987,,0,0,2015-06-15 14:58:25.504433,
5918,15,10,0,007,036,1,1,1,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,3506,,2015-06-15 14:58:29.659926,,0,0,2015-06-15 14:58:38.687273,
5920,17,26,0,007,022,2,1,1,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,,,,4171,,2015-06-15 14:58:56.896996,,0,0,2015-06-15 14:59:06.671440,
5921,18,24,0,007,031,1,1,1,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,4603,,2015-06-15 14:59:10.827105,,0,0,2015-06-15 14:59:20.871600,
5923,20,25,0,007,023,1,1,2,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,3134,,2015-06-15 14:59:39.374129,,0,0,2015-06-15 14:59:47.823101,
5924,21,22,0,007,025,2,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,0,2,,,,,4504,,2015-06-15 14:59:52.178122,,0,0,2015-06-15 15:00:02.219626,
5925,22,22,0,007,027,1,1,2,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,5656,,2015-06-15 15:00:06.532144,,0,0,2015-06-15 15:00:17.441318,
5927,24,24,0,007,027,1,1,1,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,5247,,2015-06-15 15:00:34.454224,,0,0,2015-06-15 15:00:45.164264,
5928,25,22,0,007,036,1,1,2,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,5595,,2015-06-15 15:00:49.516930,,0,0,2015-06-15 15:01:01.055137,
5929,26,27,0,007,026,2,1,2,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,banana,scorpion,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,,,,3544,,2015-06-15 15:01:05.405365,,0,0,2015-06-15 15:01:13.938648,
5931,28,18,0,007,024,1,1,2,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,3345,,2015-06-15 15:01:32.238440,,0,0,2015-06-15 15:01:40.667616,
5932,29,21,0,007,024,2,1,2,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,-150.0,130.0,259.807621135332,,,,0,1,,,,,6843,,2015-06-15 15:01:44.819994,,0,0,2015-06-15 15:01:57.526684,
5934,31,18,0,007,030,2,1,1,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,540.0,10.0,300.0,-150.0,130.0,-259.807621135331,,,,1,,,,,,13088,,2015-06-15 15:02:18.054004,,0,0,2015-06-15 15:02:36.471632,
5935,32,30,0,007,024,1,1,1,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,banana,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,3518,,2015-06-15 15:02:40.590680,,0,0,2015-06-15 15:02:49.317464,
5936,33,48,0,007,030,1,1,2,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,11350,,2015-06-15 15:02:53.647404,,0,0,2015-06-15 15:03:10.359782,
5938,35,39,0,007,031,1,1,1,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,2535,,2015-06-15 15:03:27.121231,,0,0,2015-06-15 15:03:35.404017,
5939,36,41,0,007,021,2,1,2,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,-150.0,130.0,259.807621135332,,,,0,1,,,,,4761,,2015-06-15 15:03:39.516728,,0,0,2015-06-15 15:03:49.652348,
5940,37,37,0,007,027,1,1,2,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,5461,,2015-06-15 15:03:53.780962,,0,0,2015-06-15 15:04:05.105270,
5942,39,45,0,007,022,1,1,1,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,5679,,2015-06-15 15:04:26.509354,,0,0,2015-06-15 15:04:37.466984,
5943,40,38,0,007,033,2,1,1,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,2,0,,,,,6583,,2015-06-15 15:04:41.821364,,0,0,2015-06-15 15:04:53.760086,
5944,41,41,0,007,027,1,1,2,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,3346,,2015-06-15 15:04:57.899499,,0,0,2015-06-15 15:05:06.852205,
5946,43,34,0,007,028,2,1,2,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,-259.807621135331,,,,1,2,,,,,10785,,2015-06-15 15:05:26.657340,,0,0,2015-06-15 15:05:43.350943,
5947,44,33,0,007,025,1,1,1,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,10951,,2015-06-15 15:05:47.494763,,0,0,2015-06-15 15:06:03.857012,
5948,45,48,0,007,023,1,1,1,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,12809,,2015-06-15 15:06:08.278641,,0,0,2015-06-15 15:06:26.390848,
5834,59,57,0,008,033,1,1,1,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,3535,,2015-06-15 15:07:38.247802,,0,0,2015-06-15 15:07:47.594263,
5835,60,49,0,008,024,2,1,2,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,-259.807621135331,,,,2,1,,,,,4726,,2015-06-15 15:07:51.971737,,0,0,2015-06-15 15:08:02.415343,
6338,51,53,0,003,028,1,1,2,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,2756,,2015-06-15 15:08:52.213441,,0,0,2015-06-15 15:09:00.669581,
5837,62,63,0,008,036,2,1,1,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,,,,2953,,2015-06-15 15:08:19.504314,,0,0,2015-06-15 15:08:27.865382,
5838,63,50,0,008,029,1,1,2,1,1,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,2702,,2015-06-15 15:08:32.015632,,0,0,2015-06-15 15:08:40.229531,
5841,2,7,0,010,021,1,1,1,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,5010,,2015-06-15 14:55:13.762221,,0,0,2015-06-15 14:55:23.991165,
5843,4,2,0,010,025,2,1,1,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,2,0,,,,,13140,,2015-06-15 14:56:29.161416,,0,0,2015-06-15 14:56:47.370936,
5844,5,11,0,010,025,1,1,2,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,42441,,2015-06-15 14:56:51.482547,,0,0,2015-06-15 14:57:39.504652,
5846,7,3,0,010,034,2,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,300.0,130.0,-7.34788079488412e-14,,,,1,2,,,,,20141,,2015-06-15 14:58:08.828131,,0,0,2015-06-15 14:58:34.630635,
5847,8,16,0,010,023,2,1,2,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,2,0,,,,,18281,,2015-06-15 14:58:38.746662,,0,0,2015-06-15 14:59:02.567107,
5848,9,7,0,010,024,1,1,2,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,5798,,2015-06-15 14:59:06.701504,,0,0,2015-06-15 14:59:18.273741,
5804,29,30,0,008,026,2,1,1,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,-150.0,130.0,259.807621135332,,,,2,0,,,,,4905,,2015-06-15 15:01:04.626086,,0,0,2015-06-15 15:01:15.467771,
5805,30,30,0,008,028,1,1,1,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,scorpion,banana,banana,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,3264,,2015-06-15 15:01:19.587870,,0,0,2015-06-15 15:01:28.554276,
5807,32,17,0,008,029,2,1,2,1,1,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,259.807621135332,-150.0,130.0,-259.807621135331,,,,0,1,,,,,4908,,2015-06-15 15:01:45.760403,,0,0,2015-06-15 15:01:56.287368,
5808,33,42,0,008,031,2,1,1,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,,,,2780,,2015-06-15 15:02:00.414542,,0,0,2015-06-15 15:02:08.691612,
5810,35,33,0,008,021,2,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,scorpion,banana,banana,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,,,,3213,,2015-06-15 15:02:27.582005,,0,0,2015-06-15 15:02:36.579460,
5811,36,36,0,008,028,1,1,2,1,0,2,1,banana,banana,scorpion,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,3352,,2015-06-15 15:02:40.699101,,0,0,2015-06-15 15:02:49.778553,
5812,37,34,0,008,027,2,1,2,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,-259.807621135331,540.0,10.0,400.0,,,,1,,,,,,2758,,2015-06-15 15:02:53.916873,,0,0,2015-06-15 15:03:02.302466,
5814,39,41,0,008,036,1,1,1,1,1,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,2522,,2015-06-15 15:03:19.762186,,0,0,2015-06-15 15:03:27.883470,
5815,40,39,0,008,030,2,1,1,1,0,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,banana,scorpion,scorpion,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,,,,3116,,2015-06-15 15:03:32.028115,,0,0,2015-06-15 15:03:40.622692,
5816,41,34,0,008,025,1,1,1,1,0,1,2,scorpion,banana,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,2962,,2015-06-15 15:03:45.063140,,0,0,2015-06-15 15:03:53.420382,
5818,43,36,0,008,034,1,1,2,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,3013,,2015-06-15 15:04:11.781866,,0,0,2015-06-15 15:04:20.073632,
5819,44,33,0,008,031,2,1,2,1,1,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,banana,scorpion,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,,,,3410,,2015-06-15 15:04:24.322712,,0,0,2015-06-15 15:04:33.019995,
5820,45,47,0,008,022,1,1,1,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,-150.0,130.0,-259.807621135331,,,,,,,1,,,,,,2749,,2015-06-15 15:04:37.251455,,0,0,2015-06-15 15:04:46.145067,
5822,47,36,0,008,024,1,1,2,1,1,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,2739,,2015-06-15 15:05:02.577125,,0,0,2015-06-15 15:05:11.130331,
5823,48,40,0,008,022,1,1,1,1,1,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,2442,,2015-06-15 15:05:15.283803,,0,0,2015-06-15 15:05:23.314355,
5825,50,58,0,008,021,2,1,1,1,0,2,1,scorpion,banana,banana,1,1,1,0,0,0,banana,banana,scorpion,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,,,,3184,,2015-06-15 15:05:40.268399,,0,0,2015-06-15 15:05:49.186346,
5826,51,51,0,008,028,1,1,1,1,0,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,scorpion,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,2492,,2015-06-15 15:05:53.323907,,0,0,2015-06-15 15:06:01.596415,
5827,52,49,0,008,034,2,1,2,1,1,1,2,banana,scorpion,scorpion,1,1,1,0,0,0,banana,scorpion,scorpion,-150.0,130.0,259.807621135332,540.0,10.0,400.0,,,,0,,,,,,3111,,2015-06-15 15:06:05.752317,,0,0,2015-06-15 15:06:14.058988,
5829,54,50,0,008,031,2,1,1,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,banana,scorpion,300.0,130.0,-7.34788079488412e-14,540.0,10.0,400.0,,,,2,,,,,,2573,,2015-06-15 15:06:32.265484,,0,0,2015-06-15 15:06:40.039814,
5830,55,52,0,008,027,1,1,2,1,0,2,1,banana,scorpion,banana,1,1,1,0,0,0,banana,scorpion,banana,-150.0,130.0,259.807621135332,,,,,,,0,,,,,,2792,,2015-06-15 15:06:44.176535,,0,0,2015-06-15 15:06:53.121108,
5831,56,50,0,008,034,1,1,1,1,1,1,2,scorpion,scorpion,banana,1,1,1,0,0,0,scorpion,scorpion,banana,300.0,130.0,-7.34788079488412e-14,,,,,,,2,,,,,,2208,,2015-06-15 15:06:57.379614,,0,0,2015-06-15 15:07:04.723899,
